Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
296;Wijchen;41124;10-06-2020;23-06-2020;3;7,3;0;0;0;0
1696;Wijdemeren;24360;10-06-2020;23-06-2020;0;0;0;0;0;0
352;Wijk bij Duurstede;23910;10-06-2020;23-06-2020;1;4,2;0;0;0;0
294;Winterswijk;28865;10-06-2020;23-06-2020;2;6,9;0;0;0;0
873;Woensdrecht;21883;10-06-2020;23-06-2020;2;9,1;0;0;0;0
632;Woerden;52294;10-06-2020;23-06-2020;2;3,8;0;0;0;0
880;Wormerland;16299;10-06-2020;23-06-2020;0;0;0;0;0;0
351;Woudenberg;13362;10-06-2020;23-06-2020;1;7,5;0;0;0;0
479;Zaanstad;156711;10-06-2020;23-06-2020;15;9,6;0;0;0;0
297;Zaltbommel;28901;10-06-2020;23-06-2020;0;0;0;0;0;0
473;Zandvoort;17116;10-06-2020;23-06-2020;0;0;0;0;0;0
50;Zeewolde;22656;10-06-2020;23-06-2020;0;0;0;0;0;0
355;Zeist;64932;10-06-2020;23-06-2020;15;23,1;0;0;0;0
299;Zevenaar;43740;10-06-2020;23-06-2020;9;20,6;0;0;0;0
637;Zoetermeer;125283;10-06-2020;23-06-2020;31;24,7;0;0;0;0
638;Zoeterwoude;8611;10-06-2020;23-06-2020;0;0;0;0;0;0
1892;Zuidplas;43894;10-06-2020;23-06-2020;16;36,5;0;0;0;0
879;Zundert;21821;10-06-2020;23-06-2020;4;18,3;0;0;1;4,6
301;Zutphen;47942;10-06-2020;23-06-2020;4;8,3;0;0;0;0
1896;Zwartewaterland;22690;10-06-2020;23-06-2020;2;8,8;0;0;0;0
642;Zwijndrecht;44741;10-06-2020;23-06-2020;2;4,5;0;0;0;0
193;Zwolle;128831;10-06-2020;23-06-2020;4;3,1;0;0;0;0
796;'s-Hertogenbosch;155113;27-05-2020;09-06-2020;23;14,8;0;0;0;0
1680;Aa en Hunze;25453;27-05-2020;09-06-2020;0;0;0;0;0;0
358;Aalsmeer;31857;27-05-2020;09-06-2020;0;0;0;0;0;0
197;Aalten;27117;27-05-2020;09-06-2020;1;3,7;0;0;0;0
59;Achtkarspelen;27836;27-05-2020;09-06-2020;0;0;0;0;0;0
482;Alblasserdam;20165;27-05-2020;09-06-2020;0;0;0;0;0;0
613;Albrandswaard;25589;27-05-2020;09-06-2020;6;23,4;0;0;0;0
361;Alkmaar;109444;27-05-2020;09-06-2020;0;0;0;0;1;0,9
141;Almelo;73080;27-05-2020;09-06-2020;0;0;0;0;0;0
34;Almere;211840;27-05-2020;09-06-2020;21;9,9;1;0,5;0;0
484;Alphen aan den Rijn;111889;27-05-2020;09-06-2020;13;11,6;1;0,9;0;0
1723;Alphen-Chaam;10213;27-05-2020;09-06-2020;0;0;0;0;0;0
1959;Altena;55980;27-05-2020;09-06-2020;6;10,7;0;0;0;0
60;Ameland;3718;27-05-2020;09-06-2020;0;0;0;0;0;0
307;Amersfoort;157279;27-05-2020;09-06-2020;9;5,7;0;0;0;0
362;Amstelveen;91691;27-05-2020;09-06-2020;8;8,7;1;1,1;0;0
363;Amsterdam;872779;27-05-2020;09-06-2020;156;17,9;5;0,6;8;0,9
200;Apeldoorn;163829;27-05-2020;09-06-2020;37;22,6;1;0,6;0;0
3;Appingedam;11644;27-05-2020;09-06-2020;0;0;0;0;0;0
202;Arnhem;161368;27-05-2020;09-06-2020;59;36,6;1;0,6;1;0,6
106;Assen;68606;27-05-2020;09-06-2020;1;1,5;0;0;0;0
743;Asten;16734;27-05-2020;09-06-2020;2;12;0;0;0;0
744;Baarle-Nassau;6860;27-05-2020;09-06-2020;0;0;0;0;0;0
308;Baarn;24873;27-05-2020;09-06-2020;3;12,1;0;0;0;0
489;Barendrecht;48713;27-05-2020;09-06-2020;3;6,2;0;0;0;0
203;Barneveld;59077;27-05-2020;09-06-2020;4;6,8;0;0;0;0
888;Beek;15868;27-05-2020;09-06-2020;0;0;0;0;0;0
1954;Beekdaelen;35976;27-05-2020;09-06-2020;5;13,9;1;2,8;1;2,8
370;Beemster;10025;27-05-2020;09-06-2020;2;20;0;0;0;0
889;Beesel;13483;27-05-2020;09-06-2020;3;22,3;0;0;0;0
1945;Berg en Dal;34990;27-05-2020;09-06-2020;8;22,9;0;0;0;0
1724;Bergeijk;18638;27-05-2020;09-06-2020;3;16,1;0;0;0;0
893;Bergen (L.);13085;27-05-2020;09-06-2020;1;7,6;0;0;0;0
373;Bergen (NH.);29844;27-05-2020;09-06-2020;0;0;0;0;0;0
748;Bergen op Zoom;67489;27-05-2020;09-06-2020;12;17,8;0;0;1;1,5
1859;Berkelland;43748;27-05-2020;09-06-2020;5;11,4;0;0;0;0
1721;Bernheze;31247;27-05-2020;09-06-2020;5;16;0;0;0;0
753;Best;29985;27-05-2020;09-06-2020;3;10;0;0;0;0
209;Beuningen;25891;27-05-2020;09-06-2020;1;3,9;0;0;0;0
375;Beverwijk;41613;27-05-2020;09-06-2020;3;7,2;0;0;0;0
1728;Bladel;20395;27-05-2020;09-06-2020;3;14,7;0;0;0;0
376;Blaricum;11536;27-05-2020;09-06-2020;1;8,7;0;0;0;0
377;Bloemendaal;23570;27-05-2020;09-06-2020;4;17;0;0;0;0
1901;Bodegraven-Reeuwijk;34869;27-05-2020;09-06-2020;1;2,9;0;0;0;0
755;Boekel;10784;27-05-2020;09-06-2020;0;0;0;0;0;0
1681;Borger-Odoorn;25558;27-05-2020;09-06-2020;0;0;0;0;0;0
147;Borne;23313;27-05-2020;09-06-2020;0;0;0;0;0;0
654;Borsele;22738;27-05-2020;09-06-2020;0;0;0;0;0;0
756;Boxmeer;29371;27-05-2020;09-06-2020;3;10,2;0;0;0;0
757;Boxtel;30803;27-05-2020;09-06-2020;23;74,7;0;0;3;9,7
758;Breda;184271;27-05-2020;09-06-2020;10;5,4;0;0;1;0,5
501;Brielle;17282;27-05-2020;09-06-2020;1;5,8;0;0;0;0
1876;Bronckhorst;36052;27-05-2020;09-06-2020;1;2,8;0;0;0;0
213;Brummen;20756;27-05-2020;09-06-2020;0;0;0;0;0;0
899;Brunssum;27817;27-05-2020;09-06-2020;5;18;0;0;2;7,2
312;Bunnik;15191;27-05-2020;09-06-2020;2;13,2;0;0;0;0
313;Bunschoten;21867;27-05-2020;09-06-2020;2;9,1;0;0;0;0
214;Buren;26742;27-05-2020;09-06-2020;12;44,9;0;0;0;0
502;Capelle aan den IJssel;67151;27-05-2020;09-06-2020;9;13,4;0;0;1;1,5
383;Castricum;35988;27-05-2020;09-06-2020;1;2,8;0;0;0;0
109;Coevorden;35296;27-05-2020;09-06-2020;0;0;0;0;0;0
1706;Cranendonck;21166;27-05-2020;09-06-2020;2;9,4;0;0;0;0
1684;Cuijk;25139;27-05-2020;09-06-2020;0;0;0;0;0;0
216;Culemborg;28956;27-05-2020;09-06-2020;8;27,6;0;0;0;0
148;Dalfsen;28585;27-05-2020;09-06-2020;1;3,5;0;0;0;0
1891;Dantumadiel;18916;27-05-2020;09-06-2020;0;0;0;0;0;0
310;De Bilt;43124;27-05-2020;09-06-2020;5;11,6;1;2,3;2;4,6
1940;De Fryske Marren;51567;27-05-2020;09-06-2020;4;7,8;0;0;0;0
736;De Ronde Venen;44457;27-05-2020;09-06-2020;5;11,2;0;0;2;4,5
1690;De Wolden;24327;27-05-2020;09-06-2020;3;12,3;0;0;0;0
503;Delft;103659;27-05-2020;09-06-2020;8;7,7;0;0;0;0
10;Delfzijl;24666;27-05-2020;09-06-2020;1;4,1;0;0;0;0
400;Den Helder;56305;27-05-2020;09-06-2020;0;0;0;0;0;0
762;Deurne;32474;27-05-2020;09-06-2020;12;37;0;0;1;3,1
150;Deventer;100718;27-05-2020;09-06-2020;13;12,9;1;1;1;1
384;Diemen;30781;27-05-2020;09-06-2020;2;6,5;0;0;0;0
1774;Dinkelland;26470;27-05-2020;09-06-2020;2;7,6;1;3,8;0;0
221;Doesburg;11078;27-05-2020;09-06-2020;0;0;0;0;0;0
222;Doetinchem;58009;27-05-2020;09-06-2020;2;3,4;0;0;0;0
766;Dongen;26226;27-05-2020;09-06-2020;4;15,3;0;0;0;0
505;Dordrecht;119300;27-05-2020;09-06-2020;58;48,6;1;0,8;8;6,7
498;Drechterland;19717;27-05-2020;09-06-2020;1;5,1;0;0;0;0
1719;Drimmelen;27274;27-05-2020;09-06-2020;1;3,7;0;0;0;0
303;Dronten;41569;27-05-2020;09-06-2020;2;4,8;0;0;0;0
225;Druten;18918;27-05-2020;09-06-2020;0;0;0;0;0;0
226;Duiven;25124;27-05-2020;09-06-2020;1;4;0;0;0;0
1711;Echt-Susteren;31618;27-05-2020;09-06-2020;1;3,2;0;0;0;0
385;Edam-Volendam;36201;27-05-2020;09-06-2020;12;33,1;0;0;0;0
228;Ede;117166;27-05-2020;09-06-2020;4;3,4;0;0;0;0
317;Eemnes;9247;27-05-2020;09-06-2020;0;0;0;0;0;0
770;Eersel;19314;27-05-2020;09-06-2020;0;0;0;0;0;0
1903;Eijsden-Margraten;25753;27-05-2020;09-06-2020;4;15,5;0;0;0;0
772;Eindhoven;234456;27-05-2020;09-06-2020;26;11,1;3;1,3;1;0,4
230;Elburg;23161;27-05-2020;09-06-2020;15;64,8;0;0;0;0
114;Emmen;107055;27-05-2020;09-06-2020;2;1,9;0;0;0;0
388;Enkhuizen;18592;27-05-2020;09-06-2020;0;0;0;0;0;0
153;Enschede;159734;27-05-2020;09-06-2020;4;2,5;0;0;0;0
232;Epe;33186;27-05-2020;09-06-2020;4;12,1;0;0;0;0
233;Ermelo;27005;27-05-2020;09-06-2020;11;40,7;1;3,7;1;3,7
777;Etten-Leur;43880;27-05-2020;09-06-2020;20;45,6;0;0;0;0
779;Geertruidenberg;21538;27-05-2020;09-06-2020;0;0;0;0;0;0
1771;Geldrop-Mierlo;39733;27-05-2020;09-06-2020;1;2,5;0;0;0;0
1652;Gemert-Bakel;30725;27-05-2020;09-06-2020;14;45,6;0;0;0;0
907;Gennep;16924;27-05-2020;09-06-2020;3;17,7;0;0;0;0
784;Gilze en Rijen;26438;27-05-2020;09-06-2020;3;11,3;0;0;0;0
1924;Goeree-Overflakkee;50049;27-05-2020;09-06-2020;1;2;0;0;0;0
664;Goes;38080;27-05-2020;09-06-2020;0;0;0;0;0;0
785;Goirle;23906;27-05-2020;09-06-2020;3;12,5;0;0;0;0
1942;Gooise Meren;58041;27-05-2020;09-06-2020;1;1,7;0;0;0;0
512;Gorinchem;37009;27-05-2020;09-06-2020;2;5,4;0;0;0;0
513;Gouda;73443;27-05-2020;09-06-2020;12;16,3;1;1,4;1;1,4
786;Grave;12437;27-05-2020;09-06-2020;3;24,1;0;0;0;0
14;Groningen;232922;27-05-2020;09-06-2020;5;2,1;0;0;0;0
1729;Gulpen-Wittem;14176;27-05-2020;09-06-2020;2;14,1;0;0;0;0
158;Haaksbergen;24309;27-05-2020;09-06-2020;0;0;0;0;0;0
788;Haaren;14371;27-05-2020;09-06-2020;3;20,9;0;0;1;7
392;Haarlem;162961;27-05-2020;09-06-2020;4;2,5;0;0;2;1,2
394;Haarlemmermeer;156039;27-05-2020;09-06-2020;5;3,2;0;0;0;0
1655;Halderberge;30277;27-05-2020;09-06-2020;2;6,6;1;3,3;1;3,3
160;Hardenberg;60940;27-05-2020;09-06-2020;0;0;0;0;0;0
243;Harderwijk;48429;27-05-2020;09-06-2020;12;24,8;2;4,1;1;2,1
523;Hardinxveld-Giessendam;18295;27-05-2020;09-06-2020;0;0;0;0;0;0
72;Harlingen;15720;27-05-2020;09-06-2020;0;0;0;0;0;0
244;Hattem;12213;27-05-2020;09-06-2020;0;0;0;0;0;0
396;Heemskerk;39188;27-05-2020;09-06-2020;2;5,1;0;0;0;0
397;Heemstede;27239;27-05-2020;09-06-2020;0;0;0;0;0;0
246;Heerde;18587;27-05-2020;09-06-2020;1;5,4;0;0;0;0
74;Heerenveen;50494;27-05-2020;09-06-2020;2;4;0;0;0;0
398;Heerhugowaard;57592;27-05-2020;09-06-2020;4;6,9;0;0;0;0
917;Heerlen;87057;27-05-2020;09-06-2020;10;11,5;0;0;1;1,1
1658;Heeze-Leende;16150;27-05-2020;09-06-2020;1;6,2;1;6,2;0;0
399;Heiloo;23974;27-05-2020;09-06-2020;0;0;0;0;0;0
163;Hellendoorn;35923;27-05-2020;09-06-2020;0;0;0;0;0;0
530;Hellevoetsluis;40158;27-05-2020;09-06-2020;3;7,5;0;0;0;0
794;Helmond;92432;27-05-2020;09-06-2020;34;36,8;1;1,1;1;1,1
531;Hendrik-Ido-Ambacht;31204;27-05-2020;09-06-2020;11;35,3;1;3,2;0;0
164;Hengelo;81147;27-05-2020;09-06-2020;2;2,5;0;0;0;0
1966;Het Hogeland;47834;27-05-2020;09-06-2020;0;0;0;0;0;0
252;Heumen;16450;27-05-2020;09-06-2020;2;12,2;0;0;0;0
797;Heusden;44699;27-05-2020;09-06-2020;4;8,9;0;0;0;0
534;Hillegom;22208;27-05-2020;09-06-2020;0;0;0;0;0;0
798;Hilvarenbeek;15514;27-05-2020;09-06-2020;3;19,3;0;0;0;0
402;Hilversum;90883;27-05-2020;09-06-2020;2;2,2;0;0;0;0
1963;Hoeksche Waard;87461;27-05-2020;09-06-2020;8;9,1;0;0;0;0
1735;Hof van Twente;35013;27-05-2020;09-06-2020;0;0;0;0;0;0
1911;Hollands Kroon;48434;27-05-2020;09-06-2020;0;0;0;0;0;0
118;Hoogeveen;55697;27-05-2020;09-06-2020;0;0;0;0;0;0
405;Hoorn;73232;27-05-2020;09-06-2020;4;5,5;1;1,4;0;0
1507;Horst aan de Maas;42433;27-05-2020;09-06-2020;3;7,1;0;0;0;0
321;Houten;50146;27-05-2020;09-06-2020;8;16;0;0;1;2
406;Huizen;41273;27-05-2020;09-06-2020;3;7,3;0;0;0;0
677;Hulst;27556;27-05-2020;09-06-2020;1;3,6;0;0;0;0
353;IJsselstein;34110;27-05-2020;09-06-2020;11;32,2;1;2,9;0;0
1884;Kaag en Braassem;27300;27-05-2020;09-06-2020;0;0;0;0;0;0
166;Kampen;54340;27-05-2020;09-06-2020;8;14,7;0;0;0;0
678;Kapelle;12691;27-05-2020;09-06-2020;1;7,9;0;0;0;0
537;Katwijk;65754;27-05-2020;09-06-2020;43;65,4;1;1,5;1;1,5
928;Kerkrade;45744;27-05-2020;09-06-2020;3;6,6;1;2,2;2;4,4
1598;Koggenland;22752;27-05-2020;09-06-2020;2;8,8;0;0;0;0
542;Krimpen aan den IJssel;29533;27-05-2020;09-06-2020;4;13,5;0;0;1;3,4
1931;Krimpenerwaard;56319;27-05-2020;09-06-2020;9;16;0;0;3;5,3
1659;Laarbeek;22530;27-05-2020;09-06-2020;4;17,8;0;0;0;0
1685;Landerd;15730;27-05-2020;09-06-2020;5;31,8;0;0;0;0
882;Landgraaf;37457;27-05-2020;09-06-2020;3;8;0;0;0;0
415;Landsmeer;11492;27-05-2020;09-06-2020;0;0;0;0;0;0
416;Langedijk;28157;27-05-2020;09-06-2020;0;0;0;0;0;0
1621;Lansingerland;62396;27-05-2020;09-06-2020;7;11,2;0;0;0;0
417;Laren;11274;27-05-2020;09-06-2020;0;0;0;0;0;0
80;Leeuwarden;124058;27-05-2020;09-06-2020;1;0,8;0;0;0;0
546;Leiden;125174;27-05-2020;09-06-2020;10;8;0;0;0;0
547;Leiderdorp;27059;27-05-2020;09-06-2020;4;14,8;1;3,7;0;0
1916;Leidschendam-Voorburg;76553;27-05-2020;09-06-2020;6;7,8;0;0;0;0
995;Lelystad;78619;27-05-2020;09-06-2020;13;16,5;0;0;2;2,5
1640;Leudal;35896;27-05-2020;09-06-2020;7;19,5;0;0;0;0
327;Leusden;30399;27-05-2020;09-06-2020;3;9,9;0;0;0;0
1705;Lingewaard;46606;27-05-2020;09-06-2020;4;8,6;0;0;0;0
553;Lisse;22957;27-05-2020;09-06-2020;0;0;0;0;0;0
262;Lochem;33730;27-05-2020;09-06-2020;2;5,9;0;0;0;0
809;Loon op Zand;23407;27-05-2020;09-06-2020;3;12,8;0;0;1;4,3
331;Lopik;14471;27-05-2020;09-06-2020;1;6,9;0;0;0;0
24;Loppersum;9533;27-05-2020;09-06-2020;0;0;0;0;0;0
168;Losser;22685;27-05-2020;09-06-2020;2;8,8;0;0;0;0
263;Maasdriel;25034;27-05-2020;09-06-2020;3;12;0;0;0;0
1641;Maasgouw;23960;27-05-2020;09-06-2020;1;4,2;0;0;0;0
556;Maassluis;33216;27-05-2020;09-06-2020;1;3;0;0;0;0
935;Maastricht;121558;27-05-2020;09-06-2020;32;26,3;1;0,8;8;6,6
420;Medemblik;45104;27-05-2020;09-06-2020;2;4,4;0;0;0;0
938;Meerssen;18832;27-05-2020;09-06-2020;4;21,2;0;0;1;5,3
1948;Meierijstad;81197;27-05-2020;09-06-2020;7;8,6;0;0;0;0
119;Meppel;33902;27-05-2020;09-06-2020;8;23,6;0;0;0;0
687;Middelburg;48810;27-05-2020;09-06-2020;0;0;0;0;0;0
1842;Midden-Delfland;19344;27-05-2020;09-06-2020;1;5,2;0;0;0;0
1731;Midden-Drenthe;33182;27-05-2020;09-06-2020;0;0;0;0;0;0
1952;Midden-Groningen;60804;27-05-2020;09-06-2020;0;0;0;0;0;0
815;Mill en Sint Hubert;10941;27-05-2020;09-06-2020;1;9,1;0;0;0;0
1709;Moerdijk;37136;27-05-2020;09-06-2020;4;10,8;0;0;0;0
1978;Molenlanden;43931;27-05-2020;09-06-2020;7;15,9;0;0;0;0
1955;Montferland;36009;27-05-2020;09-06-2020;8;22,2;0;0;1;2,8
335;Montfoort;13920;27-05-2020;09-06-2020;4;28,7;1;7,2;0;0
944;Mook en Middelaar;7847;27-05-2020;09-06-2020;3;38,2;0;0;0;0
1740;Neder-Betuwe;24342;27-05-2020;09-06-2020;6;24,6;0;0;0;0
946;Nederweert;17022;27-05-2020;09-06-2020;0;0;0;0;0;0
356;Nieuwegein;63461;27-05-2020;09-06-2020;7;11;1;1,6;0;0
569;Nieuwkoop;28809;27-05-2020;09-06-2020;1;3,5;0;0;0;0
267;Nijkerk;43176;27-05-2020;09-06-2020;1;2,3;0;0;0;0
268;Nijmegen;177698;27-05-2020;09-06-2020;30;16,9;1;0,6;1;0,6
1930;Nissewaard;85237;27-05-2020;09-06-2020;7;8,2;1;1,2;0;0
1970;Noardeast-Frysl̢n;45251;27-05-2020;09-06-2020;0;0;0;0;0;0
1695;Noord-Beveland;7395;27-05-2020;09-06-2020;0;0;0;0;0;0
1699;Noordenveld;31242;27-05-2020;09-06-2020;3;9,6;0;0;0;0
171;Noordoostpolder;47262;27-05-2020;09-06-2020;0;0;0;0;0;0
575;Noordwijk;43528;27-05-2020;09-06-2020;3;6,9;0;0;0;0
820;Nuenen, Gerwen en Nederwetten;23379;27-05-2020;09-06-2020;0;0;0;0;0;0
302;Nunspeet;27845;27-05-2020;09-06-2020;6;21,5;0;0;1;3,6
579;Oegstgeest;24843;27-05-2020;09-06-2020;1;4;0;0;0;0
823;Oirschot;18723;27-05-2020;09-06-2020;3;16;0;0;0;0
824;Oisterwijk;26241;27-05-2020;09-06-2020;5;19,1;0;0;0;0
1895;Oldambt;38213;27-05-2020;09-06-2020;0;0;0;0;0;0
269;Oldebroek;23645;27-05-2020;09-06-2020;9;38,1;0;0;0;0
173;Oldenzaal;31832;27-05-2020;09-06-2020;0;0;0;0;0;0
1773;Olst-Wijhe;18251;27-05-2020;09-06-2020;1;5,5;0;0;0;0
175;Ommen;18007;27-05-2020;09-06-2020;2;11,1;0;0;0;0
1586;Oost Gelre;29623;27-05-2020;09-06-2020;4;13,5;0;0;0;0
826;Oosterhout;55990;27-05-2020;09-06-2020;1;1,8;0;0;0;0
85;Ooststellingwerf;25472;27-05-2020;09-06-2020;0;0;0;0;0;0
431;Oostzaan;9733;27-05-2020;09-06-2020;0;0;0;0;0;0
432;Opmeer;11837;27-05-2020;09-06-2020;0;0;0;0;0;0
86;Opsterland;29742;27-05-2020;09-06-2020;0;0;0;0;0;0
828;Oss;91932;27-05-2020;09-06-2020;16;17,4;0;0;0;0
1509;Oude IJsselstreek;39392;27-05-2020;09-06-2020;0;0;0;0;0;0
437;Ouder-Amstel;14029;27-05-2020;09-06-2020;4;28,5;0;0;0;0
589;Oudewater;10226;27-05-2020;09-06-2020;0;0;0;0;0;0
1734;Overbetuwe;47909;27-05-2020;09-06-2020;3;6,3;0;0;0;0
590;Papendrecht;32133;27-05-2020;09-06-2020;5;15,6;0;0;2;6,2
1894;Peel en Maas;43420;27-05-2020;09-06-2020;8;18,4;0;0;0;0
765;Pekela;12199;27-05-2020;09-06-2020;0;0;0;0;0;0
1926;Pijnacker-Nootdorp;55329;27-05-2020;09-06-2020;2;3,6;0;0;0;0
439;Purmerend;81233;27-05-2020;09-06-2020;5;6,2;1;1,2;1;1,2
273;Putten;24113;27-05-2020;09-06-2020;7;29;2;8,3;0;0
177;Raalte;37709;27-05-2020;09-06-2020;1;2,7;0;0;0;0
703;Reimerswaal;22728;27-05-2020;09-06-2020;1;4,4;0;0;0;0
274;Renkum;31404;27-05-2020;09-06-2020;2;6,4;0;0;0;0
339;Renswoude;5448;27-05-2020;09-06-2020;0;0;0;0;0;0
1667;Reusel-De Mierden;13110;27-05-2020;09-06-2020;0;0;0;0;0;0
275;Rheden;43736;27-05-2020;09-06-2020;23;52,6;0;0;0;0
340;Rhenen;20125;27-05-2020;09-06-2020;6;29,8;0;0;0;0
597;Ridderkerk;46204;27-05-2020;09-06-2020;11;23,8;0;0;0;0
1742;Rijssen-Holten;38178;27-05-2020;09-06-2020;4;10,5;0;0;0;0
603;Rijswijk;54432;27-05-2020;09-06-2020;13;23,9;2;3,7;0;0
1669;Roerdalen;20572;27-05-2020;09-06-2020;1;4,9;1;4,9;1;4,9
957;Roermond;58254;27-05-2020;09-06-2020;5;8,6;0;0;1;1,7
1674;Roosendaal;77226;27-05-2020;09-06-2020;8;10,4;0;0;0;0
599;Rotterdam;651376;27-05-2020;09-06-2020;125;19,2;5;0,8;8;1,2
277;Rozendaal;1705;27-05-2020;09-06-2020;0;0;0;0;0;0
840;Rucphen;22873;27-05-2020;09-06-2020;1;4,4;0;0;0;0
518;s-Gravenhage;545163;27-05-2020;09-06-2020;179;32,8;12;2,2;12;2,2
441;Schagen;46482;27-05-2020;09-06-2020;0;0;0;0;0;0
279;Scherpenzeel;9880;27-05-2020;09-06-2020;1;10,1;0;0;0;0
606;Schiedam;78739;27-05-2020;09-06-2020;7;8,9;0;0;0;0
88;Schiermonnikoog;947;27-05-2020;09-06-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33858;27-05-2020;09-06-2020;24;70,9;0;0;2;5,9
965;Simpelveld;10552;27-05-2020;09-06-2020;1;9,5;0;0;0;0
1702;Sint Anthonis;11672;27-05-2020;09-06-2020;3;25,7;0;0;0;0
845;Sint-Michielsgestel;29203;27-05-2020;09-06-2020;6;20,5;0;0;0;0
1883;Sittard-Geleen;92422;27-05-2020;09-06-2020;9;9,7;0;0;0;0
610;Sliedrecht;25217;27-05-2020;09-06-2020;6;23,8;0;0;0;0
1714;Sluis;23217;27-05-2020;09-06-2020;0;0;0;0;0;0
90;Smallingerland;56154;27-05-2020;09-06-2020;0;0;0;0;0;0
342;Soest;46607;27-05-2020;09-06-2020;4;8,6;0;0;0;0
847;Someren;19376;27-05-2020;09-06-2020;2;10,3;0;0;0;0
848;Son en Breugel;17321;27-05-2020;09-06-2020;1;5,8;0;0;0;0
37;Stadskanaal;31688;27-05-2020;09-06-2020;1;3,2;0;0;0;0
180;Staphorst;17144;27-05-2020;09-06-2020;0;0;0;0;0;0
532;Stede Broec;21734;27-05-2020;09-06-2020;0;0;0;0;0;0
851;Steenbergen;24501;27-05-2020;09-06-2020;1;4,1;0;0;0;0
1708;Steenwijkerland;44139;27-05-2020;09-06-2020;0;0;0;0;0;0
971;Stein;25000;27-05-2020;09-06-2020;1;4;0;0;0;0
1904;Stichtse Vecht;64928;27-05-2020;09-06-2020;4;6,2;0;0;2;3,1
1900;S̼dwest-Frysl̢n;89987;27-05-2020;09-06-2020;4;4,4;1;1,1;1;1,1
715;Terneuzen;54438;27-05-2020;09-06-2020;0;0;0;0;0;0
93;Terschelling;4889;27-05-2020;09-06-2020;0;0;0;0;0;0
448;Texel;13573;27-05-2020;09-06-2020;0;0;0;0;0;0
1525;Teylingen;37426;27-05-2020;09-06-2020;4;10,7;0;0;0;0
716;Tholen;25758;27-05-2020;09-06-2020;17;66;0;0;1;3,9
281;Tiel;42161;27-05-2020;09-06-2020;32;75,9;0;0;0;0
855;Tilburg;219800;27-05-2020;09-06-2020;42;19,1;0;0;4;1,8
183;Tubbergen;21279;27-05-2020;09-06-2020;1;4,7;0;0;0;0
1700;Twenterand;33743;27-05-2020;09-06-2020;0;0;0;0;0;0
1730;Tynaarlo;33879;27-05-2020;09-06-2020;0;0;0;0;0;0
737;Tytsjerksteradiel;32046;27-05-2020;09-06-2020;0;0;0;0;0;0
856;Uden;42122;27-05-2020;09-06-2020;0;0;0;0;0;0
450;Uitgeest;13649;27-05-2020;09-06-2020;0;0;0;0;0;0
451;Uithoorn;29466;27-05-2020;09-06-2020;6;20,4;0;0;0;0
184;Urk;21033;27-05-2020;09-06-2020;0;0;0;0;0;0
344;Utrecht;357694;27-05-2020;09-06-2020;153;42,8;4;1,1;8;2,2
1581;Utrechtse Heuvelrug;49601;27-05-2020;09-06-2020;9;18,1;0;0;0;0
981;Vaals;10099;27-05-2020;09-06-2020;0;0;0;0;0;0
994;Valkenburg aan de Geul;16360;27-05-2020;09-06-2020;1;6,1;0;0;0;0
858;Valkenswaard;31200;27-05-2020;09-06-2020;1;3,2;0;0;0;0
47;Veendam;27387;27-05-2020;09-06-2020;0;0;0;0;0;0
345;Veenendaal;66491;27-05-2020;09-06-2020;13;19,6;0;0;0;0
717;Veere;21885;27-05-2020;09-06-2020;0;0;0;0;0;0
861;Veldhoven;45458;27-05-2020;09-06-2020;1;2,2;0;0;0;0
453;Velsen;68660;27-05-2020;09-06-2020;20;29,1;0;0;0;0
983;Venlo;101797;27-05-2020;09-06-2020;8;7,9;1;1;1;1
984;Venray;43604;27-05-2020;09-06-2020;14;32,1;0;0;0;0
1961;Vijfheerenlanden;56816;27-05-2020;09-06-2020;16;28,2;0;0;0;0
622;Vlaardingen;73445;27-05-2020;09-06-2020;11;15;0;0;0;0
96;Vlieland;1152;27-05-2020;09-06-2020;0;0;0;0;0;0
718;Vlissingen;44365;27-05-2020;09-06-2020;0;0;0;0;0;0
986;Voerendaal;12471;27-05-2020;09-06-2020;2;16;0;0;0;0
626;Voorschoten;25603;27-05-2020;09-06-2020;0;0;0;0;1;3,9
285;Voorst;24546;27-05-2020;09-06-2020;9;36,7;1;4,1;0;0
865;Vught;26554;27-05-2020;09-06-2020;3;11,3;0;0;0;0
1949;Waadhoeke;46079;27-05-2020;09-06-2020;1;2,2;0;0;1;2,2
866;Waalre;17454;27-05-2020;09-06-2020;0;0;0;0;0;0
867;Waalwijk;48620;27-05-2020;09-06-2020;24;49,4;2;4,1;1;2,1
627;Waddinxveen;29293;27-05-2020;09-06-2020;3;10,2;0;0;0;0
289;Wageningen;39673;27-05-2020;09-06-2020;1;2,5;0;0;0;0
629;Wassenaar;26214;27-05-2020;09-06-2020;2;7,6;0;0;0;0
852;Waterland;17422;27-05-2020;09-06-2020;1;5,7;0;0;0;0
988;Weert;50107;27-05-2020;09-06-2020;4;8;0;0;0;0
457;Weesp;19729;27-05-2020;09-06-2020;3;15,2;0;0;0;0
1960;West Betuwe;51198;27-05-2020;09-06-2020;22;43;1;2;1;2
