Datum,Gemeentenaam,Gemeentecode,Provincienaam,Type,Aantal_min,Aantal_max
2020-03-29,Waalwijk,867,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Woensdrecht,873,Noord-Brabant,Overleden,0.0,0.0
2020-03-29,Zundert,879,Noord-Brabant,Overleden,9.0,14.0
2020-03-29,Wormerland,880,Noord-Holland,Overleden,6.0,9.0
2020-03-29,Landgraaf,882,Limburg,Overleden,3.0,6.0
2020-03-29,Beek,888,Limburg,Overleden,6.0,9.0
2020-03-29,Beesel,889,Limburg,Overleden,14.0,65.0
2020-03-29,Bergen (L.),893,Limburg,Overleden,0.0,0.0
2020-03-29,Brunssum,899,Limburg,Overleden,14.0,65.0
2020-03-29,Gennep,907,Limburg,Overleden,3.0,6.0
2020-03-29,Heerlen,917,Limburg,Overleden,9.0,14.0
2020-03-29,Kerkrade,928,Limburg,Overleden,6.0,9.0
2020-03-29,Maastricht,935,Limburg,Overleden,6.0,9.0
2020-03-29,Meerssen,938,Limburg,Overleden,9.0,14.0
2020-03-29,Mook en Middelaar,944,Limburg,Overleden,0.0,0.0
2020-03-29,Nederweert,946,Limburg,Overleden,9.0,14.0
2020-03-29,Roermond,957,Limburg,Overleden,3.0,6.0
2020-03-29,Simpelveld,965,Limburg,Overleden,0.0,0.0
2020-03-29,Stein,971,Limburg,Overleden,14.0,65.0
2020-03-29,Vaals,981,Limburg,Overleden,0.0,0.0
2020-03-29,Venlo,983,Limburg,Overleden,9.0,14.0
2020-03-29,Venray,984,Limburg,Overleden,6.0,9.0
2020-03-29,Voerendaal,986,Limburg,Overleden,6.0,9.0
2020-03-29,Weert,988,Limburg,Overleden,6.0,9.0
2020-03-29,Valkenburg aan de Geul,994,Limburg,Overleden,0.0,0.0
2020-03-29,Lelystad,995,Flevoland,Overleden,3.0,6.0
2020-03-29,Horst aan de Maas,1507,Limburg,Overleden,14.0,65.0
2020-03-29,Oude IJsselstreek,1509,Gelderland,Overleden,0.0,0.0
2020-03-29,Teylingen,1525,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Utrechtse Heuvelrug,1581,Utrecht,Overleden,0.2,3.0
2020-03-29,Oost Gelre,1586,Gelderland,Overleden,3.0,6.0
2020-03-29,Koggenland,1598,Noord-Holland,Overleden,0.0,0.0
2020-03-29,Lansingerland,1621,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Leudal,1640,Limburg,Overleden,14.0,65.0
2020-03-29,Maasgouw,1641,Limburg,Overleden,9.0,14.0
2020-03-29,Gemert-Bakel,1652,Noord-Brabant,Overleden,9.0,14.0
2020-03-29,Halderberge,1655,Noord-Brabant,Overleden,3.0,6.0
2020-03-29,Heeze-Leende,1658,Noord-Brabant,Overleden,0.0,0.0
2020-03-29,Laarbeek,1659,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Reusel-De Mierden,1667,Noord-Brabant,Overleden,0.0,0.0
2020-03-29,Roerdalen,1669,Limburg,Overleden,3.0,6.0
2020-03-29,Roosendaal,1674,Noord-Brabant,Overleden,0.2,3.0
2020-03-29,Schouwen-Duiveland,1676,Zeeland,Overleden,0.0,0.0
2020-03-29,Aa en Hunze,1680,Drenthe,Overleden,0.0,0.0
2020-03-29,Borger-Odoorn,1681,Drenthe,Overleden,0.0,0.0
2020-03-29,Cuijk,1684,Noord-Brabant,Overleden,3.0,6.0
2020-03-29,Landerd,1685,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,De Wolden,1690,Drenthe,Overleden,0.0,0.0
2020-03-29,Noord-Beveland,1695,Zeeland,Overleden,0.0,0.0
2020-03-29,Wijdemeren,1696,Noord-Holland,Overleden,0.0,0.0
2020-03-29,Noordenveld,1699,Drenthe,Overleden,3.0,6.0
2020-03-29,Twenterand,1700,Overijssel,Overleden,0.0,0.0
2020-03-29,Westerveld,1701,Drenthe,Overleden,3.0,6.0
2020-03-29,Sint Anthonis,1702,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Lingewaard,1705,Gelderland,Overleden,0.2,3.0
2020-03-29,Cranendonck,1706,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Steenwijkerland,1708,Overijssel,Overleden,0.0,0.0
2020-03-29,Moerdijk,1709,Noord-Brabant,Overleden,0.2,3.0
2020-03-29,Echt-Susteren,1711,Limburg,Overleden,14.0,65.0
2020-03-29,Sluis,1714,Zeeland,Overleden,6.0,9.0
2020-03-29,Drimmelen,1719,Noord-Brabant,Overleden,3.0,6.0
2020-03-29,Bernheze,1721,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Alphen-Chaam,1723,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Bergeijk,1724,Noord-Brabant,Overleden,0.0,0.0
2020-03-29,Bladel,1728,Noord-Brabant,Overleden,9.0,14.0
2020-03-29,Gulpen-Wittem,1729,Limburg,Overleden,0.0,0.0
2020-03-29,Tynaarlo,1730,Drenthe,Overleden,0.0,0.0
2020-03-29,Midden-Drenthe,1731,Drenthe,Overleden,0.0,0.0
2020-03-29,Overbetuwe,1734,Gelderland,Overleden,6.0,9.0
2020-03-29,Hof van Twente,1735,Overijssel,Overleden,0.0,0.0
2020-03-29,Neder-Betuwe,1740,Gelderland,Overleden,6.0,9.0
2020-03-29,Rijssen-Holten,1742,Overijssel,Overleden,0.0,0.0
2020-03-29,Geldrop-Mierlo,1771,Noord-Brabant,Overleden,0.2,3.0
2020-03-29,Olst-Wijhe,1773,Overijssel,Overleden,3.0,6.0
2020-03-29,Dinkelland,1774,Overijssel,Overleden,6.0,9.0
2020-03-29,Westland,1783,Zuid-Holland,Overleden,0.2,3.0
2020-03-29,Midden-Delfland,1842,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Berkelland,1859,Gelderland,Overleden,0.0,0.0
2020-03-29,Bronckhorst,1876,Gelderland,Overleden,0.0,0.0
2020-03-29,Sittard-Geleen,1883,Limburg,Overleden,14.0,65.0
2020-03-29,Kaag en Braassem,1884,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Dantumadiel,1891,Friesland,Overleden,0.0,0.0
2020-03-29,Zuidplas,1892,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Peel en Maas,1894,Limburg,Overleden,14.0,65.0
2020-03-29,Oldambt,1895,Groningen,Overleden,0.0,0.0
2020-03-29,Zwartewaterland,1896,Overijssel,Overleden,14.0,65.0
2020-03-29,Súdwest-Fryslân,1900,Friesland,Overleden,0.2,3.0
2020-03-29,Bodegraven-Reeuwijk,1901,Zuid-Holland,Overleden,0.0,0.0
2020-03-29,Eijsden-Margraten,1903,Limburg,Overleden,3.0,6.0
2020-03-29,Stichtse Vecht,1904,Utrecht,Overleden,3.0,6.0
2020-03-29,Hollands Kroon,1911,Noord-Holland,Overleden,0.2,3.0
2020-03-29,Leidschendam-Voorburg,1916,Zuid-Holland,Overleden,0.2,3.0
2020-03-29,Goeree-Overflakkee,1924,Zuid-Holland,Overleden,3.0,6.0
2020-03-29,Pijnacker-Nootdorp,1926,Zuid-Holland,Overleden,0.2,3.0
2020-03-29,Nissewaard,1930,Zuid-Holland,Overleden,3.0,6.0
2020-03-29,Krimpenerwaard,1931,Zuid-Holland,Overleden,0.2,3.0
2020-03-29,De Fryske Marren,1940,Friesland,Overleden,0.2,3.0
2020-03-29,Gooise Meren,1942,Noord-Holland,Overleden,0.0,0.0
2020-03-29,Berg en Dal,1945,Gelderland,Overleden,6.0,9.0
2020-03-29,Meierijstad,1948,Noord-Brabant,Overleden,14.0,65.0
2020-03-29,Waadhoeke,1949,Friesland,Overleden,0.0,0.0
2020-03-29,Westerwolde,1950,Groningen,Overleden,0.0,0.0
2020-03-29,Midden-Groningen,1952,Groningen,Overleden,0.0,0.0
2020-03-29,Beekdaelen,1954,Limburg,Overleden,14.0,65.0
2020-03-29,Montferland,1955,Gelderland,Overleden,0.0,0.0
2020-03-29,Altena,1959,Noord-Brabant,Overleden,0.2,3.0
2020-03-29,West Betuwe,1960,Gelderland,Overleden,0.2,3.0
2020-03-29,Vijfheerenlanden,1961,Utrecht,Overleden,0.2,3.0
2020-03-29,Hoeksche Waard,1963,Zuid-Holland,Overleden,0.2,3.0
2020-03-29,Het Hogeland,1966,Groningen,Overleden,0.0,0.0
2020-03-29,Westerkwartier,1969,Groningen,Overleden,0.2,3.0
2020-03-29,Noardeast-Fryslân,1970,Friesland,Overleden,0.0,0.0
2020-03-29,Molenlanden,1978,Zuid-Holland,Overleden,0.2,3.0
2020-03-30,Appingedam,3,Groningen,Totaal,1.0,10.0
2020-03-30,Delfzijl,10,Groningen,Totaal,25.0,50.0
2020-03-30,Groningen,14,Groningen,Totaal,25.0,50.0
2020-03-30,Loppersum,24,Groningen,Totaal,10.0,25.0
2020-03-30,Almere,34,Flevoland,Totaal,25.0,50.0
2020-03-30,Stadskanaal,37,Groningen,Totaal,1.0,10.0
2020-03-30,Veendam,47,Groningen,Totaal,1.0,10.0
2020-03-30,Zeewolde,50,Flevoland,Totaal,25.0,50.0
2020-03-30,Achtkarspelen,59,Friesland,Totaal,1.0,10.0
2020-03-30,Ameland,60,Friesland,Totaal,0.0,0.0
2020-03-30,Harlingen,72,Friesland,Totaal,25.0,50.0
2020-03-30,Heerenveen,74,Friesland,Totaal,10.0,25.0
2020-03-30,Leeuwarden,80,Friesland,Totaal,10.0,25.0
2020-03-30,Ooststellingwerf,85,Friesland,Totaal,1.0,10.0
2020-03-30,Opsterland,86,Friesland,Totaal,10.0,25.0
2020-03-30,Schiermonnikoog,88,Friesland,Totaal,0.0,0.0
2020-03-30,Smallingerland,90,Friesland,Totaal,10.0,25.0
2020-03-30,Terschelling,93,Friesland,Totaal,0.0,0.0
2020-03-30,Vlieland,96,Friesland,Totaal,0.0,0.0
2020-03-30,Weststellingwerf,98,Friesland,Totaal,10.0,25.0
2020-03-30,Assen,106,Drenthe,Totaal,10.0,25.0
2020-03-30,Coevorden,109,Drenthe,Totaal,50.0,100.0
2020-03-30,Emmen,114,Drenthe,Totaal,10.0,25.0
2020-03-30,Hoogeveen,118,Drenthe,Totaal,10.0,25.0
2020-03-30,Meppel,119,Drenthe,Totaal,10.0,25.0
2020-03-30,Almelo,141,Overijssel,Totaal,25.0,50.0
2020-03-30,Borne,147,Overijssel,Totaal,50.0,100.0
2020-03-30,Dalfsen,148,Overijssel,Totaal,50.0,100.0
2020-03-30,Deventer,150,Overijssel,Totaal,50.0,100.0
2020-03-30,Enschede,153,Overijssel,Totaal,25.0,50.0
2020-03-30,Haaksbergen,158,Overijssel,Totaal,25.0,50.0
2020-03-30,Hardenberg,160,Overijssel,Totaal,25.0,50.0
2020-03-30,Hellendoorn,163,Overijssel,Totaal,25.0,50.0
2020-03-30,Hengelo,164,Overijssel,Totaal,25.0,50.0
2020-03-30,Kampen,166,Overijssel,Totaal,125.0,566.0
2020-03-30,Losser,168,Overijssel,Totaal,10.0,25.0
2020-03-30,Noordoostpolder,171,Flevoland,Totaal,10.0,25.0
2020-03-30,Oldenzaal,173,Overijssel,Totaal,50.0,100.0
2020-03-30,Ommen,175,Overijssel,Totaal,50.0,100.0
2020-03-30,Raalte,177,Overijssel,Totaal,50.0,100.0
2020-03-30,Staphorst,180,Overijssel,Totaal,25.0,50.0
2020-03-30,Tubbergen,183,Overijssel,Totaal,50.0,100.0
2020-03-30,Urk,184,Flevoland,Totaal,50.0,100.0
2020-03-30,Wierden,189,Overijssel,Totaal,25.0,50.0
2020-03-30,Zwolle,193,Overijssel,Totaal,50.0,100.0
2020-03-30,Aalten,197,Gelderland,Totaal,10.0,25.0
2020-03-30,Apeldoorn,200,Gelderland,Totaal,25.0,50.0
2020-03-30,Arnhem,202,Gelderland,Totaal,25.0,50.0
2020-03-30,Barneveld,203,Gelderland,Totaal,25.0,50.0
2020-03-30,Beuningen,209,Gelderland,Totaal,50.0,100.0
2020-03-30,Brummen,213,Gelderland,Totaal,25.0,50.0
2020-03-30,Buren,214,Gelderland,Totaal,25.0,50.0
2020-03-30,Culemborg,216,Gelderland,Totaal,50.0,100.0
2020-03-30,Doesburg,221,Gelderland,Totaal,50.0,100.0
2020-03-30,Doetinchem,222,Gelderland,Totaal,25.0,50.0
2020-03-30,Druten,225,Gelderland,Totaal,50.0,100.0
2020-03-30,Duiven,226,Gelderland,Totaal,25.0,50.0
2020-03-30,Ede,228,Gelderland,Totaal,25.0,50.0
2020-03-30,Elburg,230,Gelderland,Totaal,50.0,100.0
2020-03-30,Epe,232,Gelderland,Totaal,50.0,100.0
2020-03-30,Ermelo,233,Gelderland,Totaal,50.0,100.0
2020-03-30,Harderwijk,243,Gelderland,Totaal,50.0,100.0
2020-03-30,Hattem,244,Gelderland,Totaal,50.0,100.0
2020-03-30,Heerde,246,Gelderland,Totaal,125.0,566.0
2020-03-30,Heumen,252,Gelderland,Totaal,100.0,125.0
2020-03-30,Lochem,262,Gelderland,Totaal,25.0,50.0
2020-03-30,Maasdriel,263,Gelderland,Totaal,25.0,50.0
2020-03-30,Nijkerk,267,Gelderland,Totaal,25.0,50.0
2020-03-30,Nijmegen,268,Gelderland,Totaal,100.0,125.0
2020-03-30,Oldebroek,269,Gelderland,Totaal,125.0,566.0
2020-03-30,Putten,273,Gelderland,Totaal,10.0,25.0
2020-03-30,Renkum,274,Gelderland,Totaal,50.0,100.0
2020-03-30,Rheden,275,Gelderland,Totaal,50.0,100.0
2020-03-30,Rozendaal,277,Gelderland,Totaal,100.0,125.0
2020-03-30,Scherpenzeel,279,Gelderland,Totaal,25.0,50.0
2020-03-30,Tiel,281,Gelderland,Totaal,50.0,100.0
2020-03-30,Voorst,285,Gelderland,Totaal,50.0,100.0
2020-03-30,Wageningen,289,Gelderland,Totaal,10.0,25.0
2020-03-30,Westervoort,293,Gelderland,Totaal,25.0,50.0
2020-03-30,Winterswijk,294,Gelderland,Totaal,10.0,25.0
2020-03-30,Wijchen,296,Gelderland,Totaal,100.0,125.0
2020-03-30,Zaltbommel,297,Gelderland,Totaal,50.0,100.0
2020-03-30,Zevenaar,299,Gelderland,Totaal,25.0,50.0
2020-03-30,Zutphen,301,Gelderland,Totaal,25.0,50.0
2020-03-30,Nunspeet,302,Gelderland,Totaal,125.0,566.0
2020-03-30,Dronten,303,Flevoland,Totaal,25.0,50.0
2020-03-30,Amersfoort,307,Utrecht,Totaal,25.0,50.0
2020-03-30,Baarn,308,Utrecht,Totaal,25.0,50.0
2020-03-30,De Bilt,310,Utrecht,Totaal,50.0,100.0
2020-03-30,Bunnik,312,Utrecht,Totaal,50.0,100.0
2020-03-30,Bunschoten,313,Utrecht,Totaal,25.0,50.0
2020-03-30,Eemnes,317,Utrecht,Totaal,10.0,25.0
2020-03-30,Houten,321,Utrecht,Totaal,100.0,125.0
2020-03-30,Leusden,327,Utrecht,Totaal,50.0,100.0
2020-03-30,Lopik,331,Utrecht,Totaal,100.0,125.0
2020-03-30,Montfoort,335,Utrecht,Totaal,100.0,125.0
2020-03-30,Renswoude,339,Utrecht,Totaal,10.0,25.0
2020-03-30,Rhenen,340,Utrecht,Totaal,25.0,50.0
2020-03-30,Soest,342,Utrecht,Totaal,50.0,100.0
2020-03-30,Utrecht,344,Utrecht,Totaal,50.0,100.0
2020-03-30,Veenendaal,345,Utrecht,Totaal,25.0,50.0
2020-03-30,Woudenberg,351,Utrecht,Totaal,50.0,100.0
2020-03-30,Wijk bij Duurstede,352,Utrecht,Totaal,25.0,50.0
2020-03-30,IJsselstein,353,Utrecht,Totaal,100.0,125.0
2020-03-30,Zeist,355,Utrecht,Totaal,50.0,100.0
2020-03-30,Nieuwegein,356,Utrecht,Totaal,50.0,100.0
2020-03-30,Aalsmeer,358,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Alkmaar,361,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Amstelveen,362,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Amsterdam,363,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Beemster,370,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Bergen (NH.),373,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Beverwijk,375,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Blaricum,376,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Bloemendaal,377,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Castricum,383,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Diemen,384,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Edam-Volendam,385,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Enkhuizen,388,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Haarlem,392,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Haarlemmermeer,394,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Heemskerk,396,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Heemstede,397,Noord-Holland,Totaal,100.0,125.0
2020-03-30,Heerhugowaard,398,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Heiloo,399,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Den Helder,400,Noord-Holland,Totaal,10.0,25.0
2020-03-30,Hilversum,402,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Hoorn,405,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Huizen,406,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Landsmeer,415,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Langedijk,416,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Laren,417,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Medemblik,420,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Oostzaan,431,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Opmeer,432,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Ouder-Amstel,437,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Purmerend,439,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Schagen,441,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Texel,448,Noord-Holland,Totaal,10.0,25.0
2020-03-30,Uitgeest,450,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Uithoorn,451,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Velsen,453,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Weesp,457,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Zandvoort,473,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Zaanstad,479,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Alblasserdam,482,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Alphen aan den Rijn,484,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Barendrecht,489,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Drechterland,498,Noord-Holland,Totaal,25.0,50.0
2020-03-30,Brielle,501,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Capelle aan den IJssel,502,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Delft,503,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Dordrecht,505,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Gorinchem,512,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Gouda,513,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,'s-Gravenhage,518,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Hardinxveld-Giessendam,523,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Hellevoetsluis,530,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Hendrik-Ido-Ambacht,531,Zuid-Holland,Totaal,10.0,25.0
2020-03-30,Stede Broec,532,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Hillegom,534,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Katwijk,537,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Krimpen aan den IJssel,542,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Leiden,546,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Leiderdorp,547,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Lisse,553,Zuid-Holland,Totaal,10.0,25.0
2020-03-30,Maassluis,556,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Nieuwkoop,569,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Noordwijk,575,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Oegstgeest,579,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Oudewater,589,Utrecht,Totaal,125.0,566.0
2020-03-30,Papendrecht,590,Zuid-Holland,Totaal,10.0,25.0
2020-03-30,Ridderkerk,597,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Rotterdam,599,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Rijswijk,603,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Schiedam,606,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Sliedrecht,610,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Albrandswaard,613,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Westvoorne,614,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Vlaardingen,622,Zuid-Holland,Totaal,50.0,100.0
2020-03-30,Voorschoten,626,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Waddinxveen,627,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Wassenaar,629,Zuid-Holland,Totaal,10.0,25.0
2020-03-30,Woerden,632,Utrecht,Totaal,50.0,100.0
2020-03-30,Zoetermeer,637,Zuid-Holland,Totaal,10.0,25.0
2020-03-30,Zoeterwoude,638,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Zwijndrecht,642,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Borsele,654,Zeeland,Totaal,25.0,50.0
2020-03-30,Goes,664,Zeeland,Totaal,25.0,50.0
2020-03-30,West Maas en Waal,668,Gelderland,Totaal,50.0,100.0
2020-03-30,Hulst,677,Zeeland,Totaal,10.0,25.0
2020-03-30,Kapelle,678,Zeeland,Totaal,10.0,25.0
2020-03-30,Middelburg,687,Zeeland,Totaal,25.0,50.0
2020-03-30,Reimerswaal,703,Zeeland,Totaal,25.0,50.0
2020-03-30,Terneuzen,715,Zeeland,Totaal,25.0,50.0
2020-03-30,Tholen,716,Zeeland,Totaal,125.0,566.0
2020-03-30,Veere,717,Zeeland,Totaal,25.0,50.0
2020-03-30,Vlissingen,718,Zeeland,Totaal,25.0,50.0
2020-03-30,De Ronde Venen,736,Utrecht,Totaal,50.0,100.0
2020-03-30,Tytsjerksteradiel,737,Friesland,Totaal,10.0,25.0
2020-03-30,Asten,743,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Baarle-Nassau,744,Noord-Brabant,Totaal,25.0,50.0
2020-03-30,Bergen op Zoom,748,Noord-Brabant,Totaal,25.0,50.0
2020-03-30,Best,753,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Boekel,755,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Boxmeer,756,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Boxtel,757,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Breda,758,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Deurne,762,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Pekela,765,Groningen,Totaal,10.0,25.0
2020-03-30,Dongen,766,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Eersel,770,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Eindhoven,772,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Etten-Leur,777,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Geertruidenberg,779,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Gilze en Rijen,784,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Goirle,785,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Grave,786,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Haaren,788,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Helmond,794,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,'s-Hertogenbosch,796,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Heusden,797,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Hilvarenbeek,798,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Loon op Zand,809,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Mill en Sint Hubert,815,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,"Nuenen, Gerwen en Nederwetten",820,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Oirschot,823,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Oisterwijk,824,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Oosterhout,826,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Oss,828,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Rucphen,840,Noord-Brabant,Totaal,25.0,50.0
2020-03-30,Sint-Michielsgestel,845,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Someren,847,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Son en Breugel,848,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Steenbergen,851,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Waterland,852,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Tilburg,855,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Uden,856,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Valkenswaard,858,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Veldhoven,861,Noord-Brabant,Totaal,50.0,100.0
2020-03-30,Vught,865,Noord-Brabant,Totaal,125.0,566.0
2020-03-30,Waalre,866,Noord-Brabant,Totaal,25.0,50.0
2020-03-30,Waalwijk,867,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Woensdrecht,873,Noord-Brabant,Totaal,25.0,50.0
2020-03-30,Zundert,879,Noord-Brabant,Totaal,100.0,125.0
2020-03-30,Wormerland,880,Noord-Holland,Totaal,50.0,100.0
2020-03-30,Landgraaf,882,Limburg,Totaal,50.0,100.0
2020-03-30,Beek,888,Limburg,Totaal,50.0,100.0
2020-03-30,Beesel,889,Limburg,Totaal,100.0,125.0
2020-03-30,Bergen (L.),893,Limburg,Totaal,25.0,50.0
2020-03-30,Brunssum,899,Limburg,Totaal,100.0,125.0
2020-03-30,Gennep,907,Limburg,Totaal,100.0,125.0
2020-03-30,Heerlen,917,Limburg,Totaal,50.0,100.0
2020-03-30,Kerkrade,928,Limburg,Totaal,50.0,100.0
2020-03-30,Maastricht,935,Limburg,Totaal,125.0,566.0
2020-03-30,Meerssen,938,Limburg,Totaal,50.0,100.0
2020-03-30,Mook en Middelaar,944,Limburg,Totaal,100.0,125.0
2020-03-30,Nederweert,946,Limburg,Totaal,125.0,566.0
2020-03-30,Roermond,957,Limburg,Totaal,50.0,100.0
2020-03-30,Simpelveld,965,Limburg,Totaal,125.0,566.0
2020-03-30,Stein,971,Limburg,Totaal,125.0,566.0
2020-03-30,Vaals,981,Limburg,Totaal,50.0,100.0
2020-03-30,Venlo,983,Limburg,Totaal,50.0,100.0
2020-03-30,Venray,984,Limburg,Totaal,50.0,100.0
2020-03-30,Voerendaal,986,Limburg,Totaal,100.0,125.0
2020-03-30,Weert,988,Limburg,Totaal,50.0,100.0
2020-03-30,Valkenburg aan de Geul,994,Limburg,Totaal,50.0,100.0
2020-03-30,Lelystad,995,Flevoland,Totaal,25.0,50.0
2020-03-30,Horst aan de Maas,1507,Limburg,Totaal,50.0,100.0
2020-03-30,Oude IJsselstreek,1509,Gelderland,Totaal,25.0,50.0
2020-03-30,Teylingen,1525,Zuid-Holland,Totaal,25.0,50.0
2020-03-30,Utrechtse Heuvelrug,1581,Utrecht,Totaal,50.0,100.0
