Gemeente,Aantal,id,Datum
Diemen,2,384,2020-03-10
Edam-Volendam,,385,2020-03-10
Enkhuizen,,388,2020-03-10
Haarlem,1,392,2020-03-10
Haarlemmermeer,,394,2020-03-10
Heemskerk,,396,2020-03-10
Heemstede,1,397,2020-03-10
Heerhugowaard,,398,2020-03-10
Heiloo,,399,2020-03-10
Den Helder,,400,2020-03-10
Hilversum,,402,2020-03-10
Hoorn,,405,2020-03-10
Huizen,1,406,2020-03-10
Landsmeer,,415,2020-03-10
Langedijk,,416,2020-03-10
Laren,,417,2020-03-10
Medemblik,,420,2020-03-10
Oostzaan,,431,2020-03-10
Opmeer,,432,2020-03-10
Ouder-Amstel,,437,2020-03-10
Purmerend,,439,2020-03-10
Schagen,1,441,2020-03-10
Texel,,448,2020-03-10
Uitgeest,,450,2020-03-10
Uithoorn,,451,2020-03-10
Velsen,,453,2020-03-10
Weesp,,457,2020-03-10
Zandvoort,,473,2020-03-10
Zaanstad,2,479,2020-03-10
Alblasserdam,,482,2020-03-10
Alphen aan den Rijn,1,484,2020-03-10
Barendrecht,,489,2020-03-10
Drechterland,,498,2020-03-10
Brielle,,501,2020-03-10
Capelle aan den IJssel,,502,2020-03-10
Delft,1,503,2020-03-10
Dordrecht,,505,2020-03-10
Gorinchem,,512,2020-03-10
Gouda,1,513,2020-03-10
's-Gravenhage,3,518,2020-03-10
Hardinxveld-Giessendam,5,523,2020-03-10
Hellevoetsluis,,530,2020-03-10
Hendrik-Ido-Ambacht,,531,2020-03-10
Stede Broec,,532,2020-03-10
Hillegom,,534,2020-03-10
Katwijk,,537,2020-03-10
Krimpen aan den IJssel,,542,2020-03-10
Leiden,1,546,2020-03-10
Leiderdorp,,547,2020-03-10
Lisse,,553,2020-03-10
Maassluis,,556,2020-03-10
Nieuwkoop,,569,2020-03-10
Noordwijk,2,575,2020-03-10
Oegstgeest,1,579,2020-03-10
Oudewater,,589,2020-03-10
Papendrecht,,590,2020-03-10
Ridderkerk,1,597,2020-03-10
Rotterdam,15,599,2020-03-10
Rijswijk,,603,2020-03-10
Schiedam,,606,2020-03-10
Sliedrecht,,610,2020-03-10
Albrandswaard,1,613,2020-03-10
Westvoorne,1,614,2020-03-10
Vlaardingen,,622,2020-03-10
Voorschoten,,626,2020-03-10
Waddinxveen,1,627,2020-03-10
Wassenaar,,629,2020-03-10
Woerden,2,632,2020-03-10
Zoetermeer,,637,2020-03-10
Zoeterwoude,,638,2020-03-10
Zwijndrecht,,642,2020-03-10
Borsele,,654,2020-03-10
Goes,1,664,2020-03-10
West Maas en Waal,1,668,2020-03-10
Hulst,,677,2020-03-10
Kapelle,,678,2020-03-10
Middelburg,,687,2020-03-10
Reimerswaal,,703,2020-03-10
Terneuzen,,715,2020-03-10
Tholen,,716,2020-03-10
Veere,,717,2020-03-10
Vlissingen,,718,2020-03-10
De Ronde Venen,,736,2020-03-10
Tytsjerksteradiel,,737,2020-03-10
Asten,,743,2020-03-10
Baarle-Nassau,,744,2020-03-10
Bergen op Zoom,1,748,2020-03-10
Best,2,753,2020-03-10
Boekel,2,755,2020-03-10
Boxmeer,,756,2020-03-10
Boxtel,,757,2020-03-10
Breda,27,758,2020-03-10
Deurne,1,762,2020-03-10
Pekela,,765,2020-03-10
Dongen,3,766,2020-03-10
Eersel,,770,2020-03-10
Eindhoven,8,772,2020-03-10
Etten-Leur,3,777,2020-03-10
Geertruidenberg,,779,2020-03-10
Gilze en Rijen,,784,2020-03-10
Goirle,4,785,2020-03-10
Grave,,786,2020-03-10
Haaren,2,788,2020-03-10
Helmond,11,794,2020-03-10
's-Hertogenbosch,4,796,2020-03-10
Heusden,1,797,2020-03-10
Hilvarenbeek,,798,2020-03-10
Loon op Zand,7,809,2020-03-10
Mill en Sint Hubert,,815,2020-03-10
"Nuenen, Gerwen en Nederwetten",1,820,2020-03-10
Oirschot,,823,2020-03-10
Oisterwijk,3,824,2020-03-10
Oosterhout,,826,2020-03-10
Oss,1,828,2020-03-10
Rucphen,,840,2020-03-10
Sint-Michielsgestel,5,845,2020-03-10
Someren,,847,2020-03-10
Son en Breugel,,848,2020-03-10
Steenbergen,,851,2020-03-10
Waterland,1,852,2020-03-10
Tilburg,29,855,2020-03-10
Uden,13,856,2020-03-10
Valkenswaard,,858,2020-03-10
Veldhoven,1,861,2020-03-10
Vught,1,865,2020-03-10
Waalre,1,866,2020-03-10
Waalwijk,5,867,2020-03-10
Woensdrecht,,873,2020-03-10
Zundert,1,879,2020-03-10
Wormerland,,880,2020-03-10
Landgraaf,,882,2020-03-10
Beek,,888,2020-03-10
Beesel,,889,2020-03-10
Bergen (L),,893,2020-03-10
Brunssum,,899,2020-03-10
Gennep,,907,2020-03-10
Heerlen,,917,2020-03-10
Kerkrade,,928,2020-03-10
Maastricht,7,935,2020-03-10
Meerssen,,938,2020-03-10
Mook en Middelaar,,944,2020-03-10
Nederweert,,946,2020-03-10
Roermond,1,957,2020-03-10
Simpelveld,2,965,2020-03-10
Stein,,971,2020-03-10
Vaals,,981,2020-03-10
Venlo,1,983,2020-03-10
Venray,,984,2020-03-10
Voerendaal,,986,2020-03-10
Weert,,988,2020-03-10
Valkenburg aan de Geul,,994,2020-03-10
Lelystad,,995,2020-03-10
Horst aan de Maas,,1507,2020-03-10
Oude IJsselstreek,,1509,2020-03-10
Teylingen,,1525,2020-03-10
Utrechtse Heuvelrug,2,1581,2020-03-10
Oost Gelre,,1586,2020-03-10
Koggenland,,1598,2020-03-10
Lansingerland,4,1621,2020-03-10
Leudal,2,1640,2020-03-10
Maasgouw,,1641,2020-03-10
Gemert-Bakel,2,1652,2020-03-10
Halderberge,,1655,2020-03-10
Heeze-Leende,,1658,2020-03-10
Laarbeek,,1659,2020-03-10
Reusel-De Mierden,,1667,2020-03-10
Roerdalen,,1669,2020-03-10
Roosendaal,,1674,2020-03-10
Schouwen-Duiveland,2,1676,2020-03-10
Aa en Hunze,,1680,2020-03-10
Borger-Odoorn,,1681,2020-03-10
Cuijk,,1684,2020-03-10
Landerd,1,1685,2020-03-10
De Wolden,,1690,2020-03-10
Noord-Beveland,,1695,2020-03-10
Wijdemeren,,1696,2020-03-10
Noordenveld,,1699,2020-03-10
Twenterand,,1700,2020-03-10
Westerveld,,1701,2020-03-10
Sint Anthonis,,1702,2020-03-10
Lingewaard,2,1705,2020-03-10
Cranendonck,,1706,2020-03-10
Steenwijkerland,,1708,2020-03-10
Moerdijk,,1709,2020-03-10
Echt-Susteren,,1711,2020-03-10
Sluis,,1714,2020-03-10
Drimmelen,,1719,2020-03-10
Bernheze,2,1721,2020-03-10
Alphen-Chaam,,1723,2020-03-10
Bergeijk,,1724,2020-03-10
Bladel,,1728,2020-03-10
Gulpen-Wittem,,1729,2020-03-10
Tynaarlo,,1730,2020-03-10
Midden-Drenthe,,1731,2020-03-10
Overbetuwe,,1734,2020-03-10
Hof van Twente,,1735,2020-03-10
Neder-Betuwe,1,1740,2020-03-10
Rijssen-Holten,,1742,2020-03-10
Geldrop-Mierlo,,1771,2020-03-10
Olst-Wijhe,,1773,2020-03-10
Dinkelland,2,1774,2020-03-10
Westland,,1783,2020-03-10
Midden-Delfland,,1842,2020-03-10
Berkelland,,1859,2020-03-10
Bronckhorst,2,1876,2020-03-10
Sittard-Geleen,13,1883,2020-03-10
Kaag en Braassem,,1884,2020-03-10
Dantumadiel,,1891,2020-03-10
Zuidplas,,1892,2020-03-10
Peel en Maas,1,1894,2020-03-10
Oldambt,,1895,2020-03-10
Zwartewaterland,,1896,2020-03-10
Súdwest-Fryslân,,1900,2020-03-10
Bodegraven-Reeuwijk,,1901,2020-03-10
Eijsden-Margraten,,1903,2020-03-10
Stichtse Vecht,5,1904,2020-03-10
Hollands Kroon,,1911,2020-03-10
Leidschendam-Voorburg,2,1916,2020-03-10
Goeree-Overflakkee,,1924,2020-03-10
Pijnacker-Nootdorp,4,1926,2020-03-10
Nissewaard,,1930,2020-03-10
Krimpenerwaard,1,1931,2020-03-10
De Fryske Marren,,1940,2020-03-10
Gooise Meren,2,1942,2020-03-10
Berg en Dal,1,1945,2020-03-10
Meierijstad,11,1948,2020-03-10
Waadhoeke,,1949,2020-03-10
Westerwolde,,1950,2020-03-10
Midden-Groningen,,1952,2020-03-10
Beekdaelen,5,1954,2020-03-10
Montferland,,1955,2020-03-10
Altena,4,1959,2020-03-10
West Betuwe,2,1960,2020-03-10
Vijfheerenlanden,1,1961,2020-03-10
Hoeksche Waard,2,1963,2020-03-10
Het Hogeland,,1966,2020-03-10
Westerkwartier,,1969,2020-03-10
Noardeast-Fryslân,,1970,2020-03-10
Molenlanden,,1978,2020-03-10
Appingedam,,3,2020-03-11
Delfzijl,,10,2020-03-11
Groningen,,14,2020-03-11
Loppersum,,24,2020-03-11
Almere,1,34,2020-03-11
Stadskanaal,,37,2020-03-11
Veendam,,47,2020-03-11
Zeewolde,1,50,2020-03-11
Achtkarspelen,,59,2020-03-11
Ameland,,60,2020-03-11
Harlingen,,72,2020-03-11
Heerenveen,,74,2020-03-11
Leeuwarden,,80,2020-03-11
Ooststellingwerf,,85,2020-03-11
Opsterland,2,86,2020-03-11
Schiermonnikoog,,88,2020-03-11
Smallingerland,1,90,2020-03-11
Terschelling,,93,2020-03-11
Vlieland,,96,2020-03-11
Weststellingwerf,,98,2020-03-11
Assen,,106,2020-03-11
Coevorden,11,109,2020-03-11
Emmen,1,114,2020-03-11
Hoogeveen,,118,2020-03-11
Meppel,,119,2020-03-11
Almelo,1,141,2020-03-11
Borne,3,147,2020-03-11
Dalfsen,,148,2020-03-11
Deventer,,150,2020-03-11
Enschede,1,153,2020-03-11
Haaksbergen,,158,2020-03-11
Hardenberg,,160,2020-03-11
Hellendoorn,2,163,2020-03-11
Hengelo (O),,164,2020-03-11
Kampen,,166,2020-03-11
Losser,,168,2020-03-11
Noordoostpolder,,171,2020-03-11
Oldenzaal,,173,2020-03-11
Ommen,,175,2020-03-11
Raalte,,177,2020-03-11
Staphorst,,180,2020-03-11
Tubbergen,1,183,2020-03-11
Urk,,184,2020-03-11
Wierden,,189,2020-03-11
Zwolle,2,193,2020-03-11
Aalten,,197,2020-03-11
Apeldoorn,1,200,2020-03-11
Arnhem,3,202,2020-03-11
Barneveld,,203,2020-03-11
Beuningen,3,209,2020-03-11
Brummen,,213,2020-03-11
Buren,,214,2020-03-11
Culemborg,1,216,2020-03-11
Doesburg,,221,2020-03-11
Doetinchem,,222,2020-03-11
Druten,,225,2020-03-11
Duiven,,226,2020-03-11
Ede,,228,2020-03-11
Elburg,,230,2020-03-11
Epe,,232,2020-03-11
Ermelo,1,233,2020-03-11
Harderwijk,,243,2020-03-11
Hattem,,244,2020-03-11
Heerde,,246,2020-03-11
Heumen,,252,2020-03-11
Lochem,,262,2020-03-11
Maasdriel,,263,2020-03-11
Nijkerk,,267,2020-03-11
Nijmegen,4,268,2020-03-11
Oldebroek,,269,2020-03-11
Putten,,273,2020-03-11
Renkum,7,274,2020-03-11
Rheden,1,275,2020-03-11
Rozendaal,,277,2020-03-11
Scherpenzeel,,279,2020-03-11
Tiel,1,281,2020-03-11
Voorst,1,285,2020-03-11
Wageningen,,289,2020-03-11
Westervoort,,293,2020-03-11
Winterswijk,,294,2020-03-11
Wijchen,1,296,2020-03-11
Zaltbommel,1,297,2020-03-11
Zevenaar,,299,2020-03-11
Zutphen,,301,2020-03-11
Nunspeet,,302,2020-03-11
Dronten,,303,2020-03-11
Amersfoort,2,307,2020-03-11
Baarn,,308,2020-03-11
De Bilt,10,310,2020-03-11
Bunnik,,312,2020-03-11
Bunschoten,,313,2020-03-11
Eemnes,,317,2020-03-11
Houten,13,321,2020-03-11
Leusden,,327,2020-03-11
Lopik,,331,2020-03-11
Montfoort,,335,2020-03-11
Renswoude,,339,2020-03-11
Rhenen,,340,2020-03-11
Soest,8,342,2020-03-11
Utrecht,18,344,2020-03-11
Veenendaal,,345,2020-03-11
Woudenberg,1,351,2020-03-11
Wijk bij Duurstede,1,352,2020-03-11
IJsselstein,1,353,2020-03-11
Zeist,3,355,2020-03-11
Nieuwegein,,356,2020-03-11
Aalsmeer,2,358,2020-03-11
Alkmaar,1,361,2020-03-11
Amstelveen,2,362,2020-03-11
Amsterdam,8,363,2020-03-11
Beemster,,370,2020-03-11
Bergen (NH),,373,2020-03-11
Beverwijk,4,375,2020-03-11
Blaricum,1,376,2020-03-11
Bloemendaal,1,377,2020-03-11
Castricum,,383,2020-03-11
Diemen,2,384,2020-03-11
Edam-Volendam,,385,2020-03-11
Enkhuizen,,388,2020-03-11
Haarlem,1,392,2020-03-11
Haarlemmermeer,,394,2020-03-11
Heemskerk,,396,2020-03-11
Heemstede,1,397,2020-03-11
Heerhugowaard,,398,2020-03-11
Heiloo,,399,2020-03-11
Den Helder,1,400,2020-03-11
Hilversum,,402,2020-03-11
Hoorn,,405,2020-03-11
Huizen,2,406,2020-03-11
Landsmeer,,415,2020-03-11
Langedijk,1,416,2020-03-11
Laren,,417,2020-03-11
Medemblik,,420,2020-03-11
Oostzaan,,431,2020-03-11
Opmeer,,432,2020-03-11
Ouder-Amstel,,437,2020-03-11
Purmerend,1,439,2020-03-11
Schagen,1,441,2020-03-11
Texel,,448,2020-03-11
Uitgeest,,450,2020-03-11
Uithoorn,,451,2020-03-11
Velsen,,453,2020-03-11
Weesp,,457,2020-03-11
Zandvoort,,473,2020-03-11
Zaanstad,2,479,2020-03-11
Alblasserdam,,482,2020-03-11
Alphen aan den Rijn,2,484,2020-03-11
Barendrecht,,489,2020-03-11
Drechterland,,498,2020-03-11
Brielle,,501,2020-03-11
Capelle aan den IJssel,,502,2020-03-11
Delft,1,503,2020-03-11
Dordrecht,,505,2020-03-11
Gorinchem,,512,2020-03-11
Gouda,2,513,2020-03-11
's-Gravenhage,7,518,2020-03-11
Hardinxveld-Giessendam,5,523,2020-03-11
Hellevoetsluis,,530,2020-03-11
Hendrik-Ido-Ambacht,,531,2020-03-11
Stede Broec,,532,2020-03-11
Hillegom,,534,2020-03-11
Katwijk,,537,2020-03-11
Krimpen aan den IJssel,,542,2020-03-11
Leiden,1,546,2020-03-11
Leiderdorp,,547,2020-03-11
Lisse,,553,2020-03-11
Maassluis,,556,2020-03-11
Nieuwkoop,,569,2020-03-11
Noordwijk,2,575,2020-03-11
Oegstgeest,2,579,2020-03-11
Oudewater,,589,2020-03-11
Papendrecht,,590,2020-03-11
Ridderkerk,1,597,2020-03-11
Rotterdam,15,599,2020-03-11
Rijswijk,,603,2020-03-11
Schiedam,,606,2020-03-11
Sliedrecht,,610,2020-03-11
Albrandswaard,1,613,2020-03-11
Westvoorne,1,614,2020-03-11
Vlaardingen,,622,2020-03-11
Voorschoten,,626,2020-03-11
Waddinxveen,1,627,2020-03-11
Wassenaar,,629,2020-03-11
Woerden,2,632,2020-03-11
Zoetermeer,,637,2020-03-11
Zoeterwoude,,638,2020-03-11
Zwijndrecht,,642,2020-03-11
Borsele,1,654,2020-03-11
Goes,2,664,2020-03-11
West Maas en Waal,1,668,2020-03-11
Hulst,,677,2020-03-11
Kapelle,,678,2020-03-11
Middelburg,,687,2020-03-11
Reimerswaal,,703,2020-03-11
Terneuzen,,715,2020-03-11
Tholen,,716,2020-03-11
Veere,2,717,2020-03-11
Vlissingen,,718,2020-03-11
De Ronde Venen,,736,2020-03-11
Tytsjerksteradiel,,737,2020-03-11
Asten,,743,2020-03-11
Baarle-Nassau,,744,2020-03-11
Bergen op Zoom,1,748,2020-03-11
Best,3,753,2020-03-11
Boekel,7,755,2020-03-11
Boxmeer,,756,2020-03-11
Boxtel,,757,2020-03-11
Breda,32,758,2020-03-11
Deurne,3,762,2020-03-11
Pekela,,765,2020-03-11
Dongen,4,766,2020-03-11
Eersel,,770,2020-03-11
Eindhoven,8,772,2020-03-11
Etten-Leur,5,777,2020-03-11
Geertruidenberg,1,779,2020-03-11
Gilze en Rijen,,784,2020-03-11
Goirle,6,785,2020-03-11
Grave,,786,2020-03-11
Haaren,6,788,2020-03-11
Helmond,12,794,2020-03-11
's-Hertogenbosch,5,796,2020-03-11
Heusden,2,797,2020-03-11
Hilvarenbeek,1,798,2020-03-11
Loon op Zand,7,809,2020-03-11
Mill en Sint Hubert,,815,2020-03-11
"Nuenen, Gerwen en Nederwetten",1,820,2020-03-11
Oirschot,,823,2020-03-11
Oisterwijk,4,824,2020-03-11
Oosterhout,,826,2020-03-11
Oss,2,828,2020-03-11
Rucphen,,840,2020-03-11
Sint-Michielsgestel,5,845,2020-03-11
Someren,,847,2020-03-11
Son en Breugel,1,848,2020-03-11
Steenbergen,,851,2020-03-11
Waterland,1,852,2020-03-11
Tilburg,42,855,2020-03-11
Uden,18,856,2020-03-11
Valkenswaard,,858,2020-03-11
Veldhoven,1,861,2020-03-11
Vught,1,865,2020-03-11
Waalre,1,866,2020-03-11
Waalwijk,6,867,2020-03-11
Woensdrecht,,873,2020-03-11
Zundert,2,879,2020-03-11
Wormerland,,880,2020-03-11
Landgraaf,,882,2020-03-11
Beek,,888,2020-03-11
Beesel,,889,2020-03-11
Bergen (L),,893,2020-03-11
Brunssum,,899,2020-03-11
Gennep,,907,2020-03-11
Heerlen,1,917,2020-03-11
Kerkrade,,928,2020-03-11
Maastricht,8,935,2020-03-11
Meerssen,,938,2020-03-11
Mook en Middelaar,,944,2020-03-11
Nederweert,,946,2020-03-11
Roermond,1,957,2020-03-11
Simpelveld,2,965,2020-03-11
Stein,1,971,2020-03-11
Vaals,,981,2020-03-11
Venlo,1,983,2020-03-11
Venray,,984,2020-03-11
Voerendaal,,986,2020-03-11
Weert,,988,2020-03-11
Valkenburg aan de Geul,,994,2020-03-11
Lelystad,1,995,2020-03-11
Horst aan de Maas,,1507,2020-03-11
Oude IJsselstreek,,1509,2020-03-11
Teylingen,,1525,2020-03-11
Utrechtse Heuvelrug,2,1581,2020-03-11
Oost Gelre,,1586,2020-03-11
Koggenland,,1598,2020-03-11
Lansingerland,4,1621,2020-03-11
Leudal,3,1640,2020-03-11
Maasgouw,,1641,2020-03-11
Gemert-Bakel,4,1652,2020-03-11
Halderberge,,1655,2020-03-11
Heeze-Leende,1,1658,2020-03-11
Laarbeek,,1659,2020-03-11
Reusel-De Mierden,,1667,2020-03-11
Roerdalen,,1669,2020-03-11
Roosendaal,1,1674,2020-03-11
Schouwen-Duiveland,1,1676,2020-03-11
Aa en Hunze,,1680,2020-03-11
Borger-Odoorn,,1681,2020-03-11
Cuijk,1,1684,2020-03-11
Landerd,2,1685,2020-03-11
De Wolden,,1690,2020-03-11
Noord-Beveland,,1695,2020-03-11
Wijdemeren,,1696,2020-03-11
Noordenveld,,1699,2020-03-11
Twenterand,,1700,2020-03-11
Westerveld,,1701,2020-03-11
Sint Anthonis,,1702,2020-03-11
Lingewaard,2,1705,2020-03-11
Cranendonck,1,1706,2020-03-11
Steenwijkerland,,1708,2020-03-11
Moerdijk,,1709,2020-03-11
Echt-Susteren,,1711,2020-03-11
Sluis,,1714,2020-03-11
Drimmelen,1,1719,2020-03-11
Bernheze,2,1721,2020-03-11
Alphen-Chaam,,1723,2020-03-11
Bergeijk,1,1724,2020-03-11
Bladel,,1728,2020-03-11
Gulpen-Wittem,,1729,2020-03-11
Tynaarlo,,1730,2020-03-11
Midden-Drenthe,,1731,2020-03-11
Overbetuwe,,1734,2020-03-11
Hof van Twente,,1735,2020-03-11
Neder-Betuwe,1,1740,2020-03-11
Rijssen-Holten,,1742,2020-03-11
Geldrop-Mierlo,,1771,2020-03-11
Olst-Wijhe,,1773,2020-03-11
Dinkelland,2,1774,2020-03-11
Westland,,1783,2020-03-11
Midden-Delfland,,1842,2020-03-11
Berkelland,,1859,2020-03-11
Bronckhorst,2,1876,2020-03-11
Sittard-Geleen,20,1883,2020-03-11
Kaag en Braassem,,1884,2020-03-11
Dantumadiel,,1891,2020-03-11
Zuidplas,,1892,2020-03-11
Peel en Maas,3,1894,2020-03-11
Oldambt,,1895,2020-03-11
Zwartewaterland,,1896,2020-03-11
Súdwest-Fryslân,,1900,2020-03-11
Bodegraven-Reeuwijk,,1901,2020-03-11
Eijsden-Margraten,,1903,2020-03-11
Stichtse Vecht,5,1904,2020-03-11
Hollands Kroon,,1911,2020-03-11
Leidschendam-Voorburg,2,1916,2020-03-11
Goeree-Overflakkee,,1924,2020-03-11
Pijnacker-Nootdorp,5,1926,2020-03-11
Nissewaard,,1930,2020-03-11
Krimpenerwaard,3,1931,2020-03-11
De Fryske Marren,,1940,2020-03-11
Gooise Meren,3,1942,2020-03-11
Berg en Dal,3,1945,2020-03-11
Meierijstad,13,1948,2020-03-11
Waadhoeke,,1949,2020-03-11
Westerwolde,,1950,2020-03-11
Midden-Groningen,,1952,2020-03-11
Beekdaelen,8,1954,2020-03-11
Montferland,,1955,2020-03-11
Altena,4,1959,2020-03-11
West Betuwe,2,1960,2020-03-11
Vijfheerenlanden,1,1961,2020-03-11
Hoeksche Waard,2,1963,2020-03-11
Het Hogeland,,1966,2020-03-11
Westerkwartier,,1969,2020-03-11
Noardeast-Fryslân,,1970,2020-03-11
Molenlanden,,1978,2020-03-11
Groningen,2,14,2020-03-12
Almere,1,34,2020-03-12
Zeewolde,1,50,2020-03-12
Leeuwarden,1,80,2020-03-12
Opsterland,2,86,2020-03-12
Smallingerland,1,90,2020-03-12
Coevorden,11,109,2020-03-12
Emmen,1,114,2020-03-12
Hoogeveen,1,118,2020-03-12
Almelo,1,141,2020-03-12
Borne,2,147,2020-03-12
Enschede,3,153,2020-03-12
Hellendoorn,2,163,2020-03-12
Raalte,1,177,2020-03-12
Tubbergen,1,183,2020-03-12
Zwolle,2,193,2020-03-12
Apeldoorn,2,200,2020-03-12
Arnhem,4,202,2020-03-12
Beuningen,3,209,2020-03-12
Buren,1,214,2020-03-12
Culemborg,1,216,2020-03-12
Ermelo,3,233,2020-03-12
Harderwijk,2,243,2020-03-12
Nijmegen,6,268,2020-03-12
Renkum,7,274,2020-03-12
Rheden,1,275,2020-03-12
Tiel,2,281,2020-03-12
Voorst,1,285,2020-03-12
Wijchen,2,296,2020-03-12
Zaltbommel,1,297,2020-03-12
Amersfoort,4,307,2020-03-12
De Bilt,11,310,2020-03-12
Houten,13,321,2020-03-12
Soest,8,342,2020-03-12
Utrecht,25,344,2020-03-12
Veenendaal,1,345,2020-03-12
Woudenberg,1,351,2020-03-12
Wijk bij Duurstede,2,352,2020-03-12
IJsselstein,1,353,2020-03-12
Zeist,4,355,2020-03-12
Aalsmeer,2,358,2020-03-12
Alkmaar,1,361,2020-03-12
Amstelveen,2,362,2020-03-12
Amsterdam,11,363,2020-03-12
Beverwijk,5,375,2020-03-12
Blaricum,1,376,2020-03-12
Bloemendaal,1,377,2020-03-12
Diemen,2,384,2020-03-12
Haarlem,1,392,2020-03-12
Heemstede,2,397,2020-03-12
Den Helder,1,400,2020-03-12
Huizen,1,406,2020-03-12
Landsmeer,2,415,2020-03-12
Langedijk,1,416,2020-03-12
Purmerend,1,439,2020-03-12
Schagen,1,441,2020-03-12
Velsen,1,453,2020-03-12
Zaanstad,2,479,2020-03-12
Alphen aan den Rijn,3,484,2020-03-12
Barendrecht,1,489,2020-03-12
Delft,1,503,2020-03-12
Gouda,2,513,2020-03-12
's-Gravenhage,7,518,2020-03-12
Hardinxveld-Giessendam,5,523,2020-03-12
Hellevoetsluis,1,530,2020-03-12
Katwijk,1,537,2020-03-12
Krimpen aan den IJssel,1,542,2020-03-12
Leiden,1,546,2020-03-12
Nieuwkoop,1,569,2020-03-12
Noordwijk,2,575,2020-03-12
Oegstgeest,2,579,2020-03-12
Ridderkerk,1,597,2020-03-12
Rotterdam,15,599,2020-03-12
Albrandswaard,1,613,2020-03-12
Westvoorne,1,614,2020-03-12
Vlaardingen,1,622,2020-03-12
Waddinxveen,1,627,2020-03-12
Woerden,2,632,2020-03-12
Borsele,1,654,2020-03-12
Goes,2,664,2020-03-12
West Maas en Waal,2,668,2020-03-12
Reimerswaal,1,703,2020-03-12
Veere,1,717,2020-03-12
Vlissingen,2,718,2020-03-12
Bergen op Zoom,1,748,2020-03-12
Best,3,753,2020-03-12
Boekel,8,755,2020-03-12
Boxtel,1,757,2020-03-12
Breda,42,758,2020-03-12
Deurne,3,762,2020-03-12
Pekela,1,765,2020-03-12
Dongen,4,766,2020-03-12
Eersel,1,770,2020-03-12
Eindhoven,8,772,2020-03-12
Etten-Leur,5,777,2020-03-12
Geertruidenberg,1,779,2020-03-12
Goirle,6,785,2020-03-12
Haaren,6,788,2020-03-12
Helmond,14,794,2020-03-12
's-Hertogenbosch,8,796,2020-03-12
Heusden,2,797,2020-03-12
Hilvarenbeek,3,798,2020-03-12
Loon op Zand,6,809,2020-03-12
"Nuenen, Gerwen en Nederwetten",1,820,2020-03-12
Oisterwijk,5,824,2020-03-12
Oosterhout,1,826,2020-03-12
Oss,3,828,2020-03-12
Sint-Michielsgestel,5,845,2020-03-12
Son en Breugel,1,848,2020-03-12
Waterland,1,852,2020-03-12
Tilburg,50,855,2020-03-12
Uden,21,856,2020-03-12
Veldhoven,1,861,2020-03-12
Vught,2,865,2020-03-12
Waalre,1,866,2020-03-12
Waalwijk,6,867,2020-03-12
Zundert,2,879,2020-03-12
Landgraaf,1,882,2020-03-12
Heerlen,2,917,2020-03-12
Maastricht,8,935,2020-03-12
Roermond,1,957,2020-03-12
Simpelveld,2,965,2020-03-12
Stein,1,971,2020-03-12
Venlo,2,983,2020-03-12
Lelystad,1,995,2020-03-12
Utrechtse Heuvelrug,2,1581,2020-03-12
Lansingerland,4,1621,2020-03-12
Leudal,4,1640,2020-03-12
Gemert-Bakel,7,1652,2020-03-12
Heeze-Leende,1,1658,2020-03-12
Roosendaal,1,1674,2020-03-12
Schouwen-Duiveland,2,1676,2020-03-12
Cuijk,1,1684,2020-03-12
Landerd,2,1685,2020-03-12
Lingewaard,2,1705,2020-03-12
Cranendonck,1,1706,2020-03-12
Drimmelen,3,1719,2020-03-12
Bernheze,4,1721,2020-03-12
Bergeijk,1,1724,2020-03-12
Neder-Betuwe,1,1740,2020-03-12
Geldrop-Mierlo,1,1771,2020-03-12
Dinkelland,1,1774,2020-03-12
Bronckhorst,2,1876,2020-03-12
Sittard-Geleen,20,1883,2020-03-12
Peel en Maas,4,1894,2020-03-12
Súdwest Fryslân,1,1900,2020-03-12
Bodegraven-Reeuwijk,1,1901,2020-03-12
Stichtse Vecht,5,1904,2020-03-12
Leidschendam-Voorburg,2,1916,2020-03-12
Pijnacker-Nootdorp,5,1926,2020-03-12
Nissewaard,1,1930,2020-03-12
Krimpenerwaard,3,1931,2020-03-12
De Fryske Marren,1,1940,2020-03-12
Gooise Meren,3,1942,2020-03-12
Berg en Dal,3,1945,2020-03-12
Meierijstad,18,1948,2020-03-12
BeekDaelen,8,1954,2020-03-12
Altena,5,1959,2020-03-12
West Betuwe,2,1960,2020-03-12
Vijfheerenlanden,1,1961,2020-03-12
Hoeksche Waard,1,1963,2020-03-12
Groningen,3,14,2020-03-13
Almere,1,34,2020-03-13
Zeewolde,1,50,2020-03-13
Leeuwarden,1,80,2020-03-13
Opsterland,2,86,2020-03-13
Smallingerland,1,90,2020-03-13
Coevorden,11,109,2020-03-13
Emmen,1,114,2020-03-13
Hoogeveen,1,118,2020-03-13
Almelo,1,141,2020-03-13
Borne,3,147,2020-03-13
Enschede,3,153,2020-03-13
Hellendoorn,2,163,2020-03-13
Raalte,1,177,2020-03-13
Tubbergen,1,183,2020-03-13
Zwolle,2,193,2020-03-13
Apeldoorn,2,200,2020-03-13
Arnhem,4,202,2020-03-13
Beuningen,3,209,2020-03-13
Buren,2,214,2020-03-13
Culemborg,2,216,2020-03-13
Druten,1,225,2020-03-13
Duiven,1,226,2020-03-13
Elburg,1,230,2020-03-13
Ermelo,4,233,2020-03-13
